date;age60;reported;nowcast_est;nowcast_0.025;nowcast_0.1;nowcast_0.25;nowcast_0.5;nowcast_0.75;nowcast_0.8;nowcast_0.85;nowcast_0.9;nowcast_0.95;nowcast_0.975;reported7;nowcast7_est;nowcast7_0.025;nowcast7_0.1;nowcast7_0.25;nowcast7_0.5;nowcast7_0.75;nowcast7_0.8;nowcast7_0.85;nowcast7_0.9;nowcast7_0.95;nowcast7_0.975;F_est;F_0.025;F_0.1;F_0.25;F_0.5;F_0.75;F_0.8;F_0.85;F_0.9;F_0.95;F_0.975
2024-02-23;0-60;2;3,0;2;2;2;3;4;4;5;5;6;7;4;5,2;4;4;4;5;6;6,7;7,0;7,8;9,0;9,7;0,669007505100711;0,810982963383297;0,761607799629985;0,711455841050792;0,647421914662832;0,570626870362041;0,549889470287205;0,524438890298054;0,490403663679102;0,429928406614023;0,354002072397386
2024-02-23;60+;1;1,6;1;1;1;1;2;2;3;3;4;4;18;20,3;18;18;19;20;22;22,0;23,0;23,0;25,0;26,0;0,614761085400902;0,769481818423370;0,719674339604824;0,668063466647764;0,605956215572125;0,532768946224832;0,513936484544257;0,491118206418734;0,458318565655145;0,412821595161099;0,361962467280138
2024-02-23;alle;3;4,6;3;3;4;5;6;6;7;7;8;10;22;25,5;22;23;24;26;28;28,0;29,0;30,0;32,0;34,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024-02-22;0-60;1;1,2;1;1;1;1;1;2;2;2;2;3;3;3,2;3;3;3;3;4;4,0;4,0;4,0;4,6;5,0;0,848644279310811;0,918911235223772;0,896377214344001;0,869702686920584;0,832240295373879;0,783453438700115;0,769989178249247;0,750886428057994;0,723129671944748;0,669864428014003;0,605362545411255
2024-02-22;60+;2;2,5;2;2;2;2;3;3;3;4;4;5;18;19,7;18;18;19;20;21;21,0;22,0;22,0;23,0;24,7;0,792993107379418;0,886019099088007;0,858081441977116;0,827193954737153;0,786295066355242;0,735067638092105;0,720660274102501;0,701877546987973;0,678236145692510;0,635163426622953;0,586753745920101
2024-02-22;alle;3;3,7;3;3;3;4;4;5;5;5;6;6;21;23,0;21;21;22;23;24;25,0;25,0;26,0;28,0;30,0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024-02-21;0-60;0;0,0;0;0;0;0;0;0;0;0;0;0;4;4,1;4;4;4;4;4;4,5;5,0;5,0;5,8;6,2;0,939597094143563;0,969515887567035;0,959929737127800;0,948418503079718;0,931918489127613;0,909979925112049;0,903829900053186;0,894805279957804;0,883380916740855;0,862337606399473;0,840423631979205
2024-02-21;60+;5;5,5;5;5;5;5;6;6;6;7;7;8;19;20,3;19;19;20;20;21;22,0;22,0;23,0;23,0;24,7;0,905502948029304;0,949489797556648;0,936874514247790;0,922854823203378;0,903525887196681;0,879661856535737;0,873060942909571;0,865544100158586;0,855051946602268;0,835538917915295;0,817153270723748
2024-02-21;alle;5;5,5;5;5;5;5;6;6;6;7;7;8;23;24,4;23;23;24;25;26;26,0;27,0;27,0;29,0;31,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024-02-20;0-60;0;0,0;0;0;0;0;0;0;0;0;0;0;6;6,1;6;6;6;6;6;6,7;7,0;7,0;8,0;8,6;0,965708150182610;0,983244142992332;0,977016626940585;0,969519745744716;0,958634569651357;0,943108247586472;0,938223412165666;0,931696044800810;0,921443384879331;0,902079105434173;0,872463217383399
