"date";"age60";"reported";"nowcast_est";"nowcast_0.025";"nowcast_0.1";"nowcast_0.25";"nowcast_0.5";"nowcast_0.75";"nowcast_0.8";"nowcast_0.85";"nowcast_0.9";"nowcast_0.95";"nowcast_0.975";"reported7";"nowcast7_est";"nowcast7_0.025";"nowcast7_0.1";"nowcast7_0.25";"nowcast7_0.5";"nowcast7_0.75";"nowcast7_0.8";"nowcast7_0.85";"nowcast7_0.9";"nowcast7_0.95";"nowcast7_0.975";"F_est";"F_0.025";"F_0.1";"F_0.25";"F_0.5";"F_0.75";"F_0.8";"F_0.85";"F_0.9";"F_0.95";"F_0.975";"realized";"realized7"
2022-07-19;"0-60";2;2,9;2;2;2;3;4;4;5;6;7;11;7;8,4;7;7;7,63636363636364;9;13,6;12;12;18,4;15,4;24,6;0,697558028774822;0,862699410352338;0,806551929620676;0,741744115321947;0,647908214218022;0,531761354315708;0,499203051095601;0,458200640333015;0,398335697831117;0,297339953010761;0,159716913539034;NA;NA
2022-07-19;"60+";2;4,8;2;3;4;5;7;7;8;9;11;14;23;31,5;23;24,9288537549407;30,3303571428571;35;56,5;49,4;54,8;90,3;70,4;119,5;0,413544274743209;0,623266500179822;0,554346864972628;0,481987615958929;0,400175948972576;0,31734414499333;0,297445573987926;0,272111350231542;0,242961447219437;0,201608775629244;0,159516787015217;NA;NA
2022-07-19;"alle";4;7,7;4;5;6;8;11;12;13;14;18;26;30;39,9;30,3972163495419;36,2644927536232;39,8225080385852;45;74,1;64;70,9;118,1;91,2;155,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-07-18;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;5;5,5;5;5;5;6;8,5;7;7,8;11,7;10;15,9;0,0360113724998372;0,560507953214697;0,309043745000043;0,111708877379889;0,016512556024707;0,00059720615716221;0,000210504473630575;4,36838292276091e-05;4,93938924133361e-06;4,61132667132152e-08;8,4768474971126e-11;NA;NA
2022-07-18;"60+";0;0;0;0;0;0;0;0;0;0;0;0;27;33,4;27;28,8181818181818;32,4833333333333;37;54,6;49;54,3;87,4;69,8;116,4;0,00304225307740549;0,32454050303487;0,11121131391121;0,0214773916062676;0,00120647724706093;1,43742576430784e-05;3,80099491614619e-06;7,19305097738383e-07;6,31484204412121e-08;1,29039748082813e-09;1,91116667941148e-11;NA;NA
2022-07-18;"alle";0;0;0;0;0;0;0;0;0;0;0;0;32;38,9;32;34,9483516483516;38,837037037037;43;67,1;59,5;66;107,9;84,8;142,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-07-17;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;5;5,5;5;5;5;6;7;7;7,8;11,7;10;15,9;0,656375809194656;0,874783997502472;0,799420092022888;0,708203958197086;0,558984710865338;0,366784910353077;0,317347363227794;0,255807289641067;0,175894692820918;0,0734435970592658;0,0103761912249092;NA;NA
2022-07-17;"60+";0;0;0;0;0;0;0;0;0;0;0;0;28;41,7;28;29,368115942029;38,3;58;603,3;362,2;401,4;851,7;516;1065,1;0,422639219818339;0,738028552403082;0,62912497499776;0,506875507759402;0,348184040297979;0,183048318322288;0,142997163072095;0,098674671838545;0,0529355747901713;0,00987944197840225;0,00147974340583424;NA;NA
2022-07-17;"alle";0;0;0;0;0;0;0;0;0;0;0;0;33;47,2;33,6972382048331;40,80625;46,2352941176471;66;647,8;390,2;432,5;915,4;556;1145,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-07-16;"0-60";1;1,2;1;1;1;1;2;2;2;2;3;7;5;5,5;5;5;5;6;7;7;7,8;11,7;10;15,9;0,858440610936509;0,944802315150172;0,913269708198192;0,871022385159119;0,797787184455331;0,672904304487019;0,630936199648852;0,573229270311332;0,48445003895232;0,296013588516967;0,0744914971696169;NA;NA
2022-07-16;"60+";3;4,3;3;3;4;5;7;8;9;16;97,3;717,1;29;43,1;29;31,7894357743097;41,0833333333333;60;609,3;366,3;406;860,5;521,9;1076,3;0,70049496802907;0,85371257011308;0,801692692000732;0,734985255511531;0,637438669332443;0,483587947025347;0,432454102225179;0,340918275545433;0,187725608480896;0,0305782984882789;0,00400566695812465;NA;NA
2022-07-16;"alle";4;5,4;4;4;5;6;9;10;12;24;203,1;1859,2;34;48,7;37,7915584415585;42;48;68;353,2;396,6;439,6;489,2;565,1;1163,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-07-15;"0-60";1;1,2;1;1;1;1;2;2;2;3;4;9;5;5,5;5;5;5;6;7;7;7,8;11,7;10;15,9;0,865757493821451;0,95605857718972;0,926372330183019;0,882061131207965;0,799539309551311;0,663588640689409;0,613731984925716;0,547411610159782;0,440398426678608;0,263500034046072;0,0435627126098751;NA;NA
2022-07-15;"60+";5;7;5;5;6;8;11;13;17;40;334,8;3166,8;27;40;27;29,2748538011696;36,8486842105263;56;602;360,5;399,5;849,2;513,6;1061,6;0,710108590425046;0,857159870404972;0,80318565871222;0,737946453343355;0,635999896161883;0,47169300206519;0,399507015013287;0,289642219911567;0,123732993296892;0,0142954669257234;0,00150027951320705;NA;NA
2022-07-15;"alle";6;8,2;6;7;8;9;14;16;23;57,1;605,3;9102,7;32;45,5;36;39;45;64;349;391,9;434,4;483,4;558,4;598,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-07-14;"0-60";1;1,1;1;1;1;1;1;1;2;2;3;5;5;5,4;5;5;5;6;7;7;7,8;8,6;10;16;0,92005499640094;0,977245517570851;0,960917732002224;0,935582899310175;0,883266365770277;0,785411940795991;0,748886121828532;0,70004690626412;0,621142086864412;0,432399876183677;0,150391165807028;NA;NA
2022-07-14;"60+";9;10,8;9;9;10;12;15;18;27;73;502,4;2914,2;25;36,6;25;26,2901960784314;32,2047619047619;51;583,8;348,4;386,1;822,8;496,3;1028;0,833265574726785;0,918465887747013;0,886369415949786;0,84540531696263;0,772913401074072;0,616447629066844;0,517385659534552;0,32573919681691;0,124877113597072;0,0182835365108041;0,00305719797696308;NA;NA
2022-07-14;"alle";10;11,9;10;10;11;13;17;21;33;93,1;874,3;5505,7;30;42;30;36;40;59;335;376,2;417;464;536;1107,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-07-13;"0-60";2;2,1;2;2;2;2;3;3;3;3;4;7;4;4,3;4;4;4;4;5;5,6;6;6,7;7,7;12,3;0,933408251325728;0,984319570977447;0,971537121008098;0,949904096574284;0,904557287882923;0,818168697171656;0,787312721051081;0,744445587131318;0,669055057621592;0,507276703522665;0,250379795010995;NA;NA
2022-07-13;"60+";4;4,6;4;4;4;5;5;6;6;7;12;41;17;26,9;17;17;21,7692307692308;39;523,1;308,8;342,3;734,9;440;916,9;0,875411355054343;0,942074679325206;0,920117266431133;0,893749129274975;0,850884415833286;0,785325556428539;0,761431783151285;0,724531824222471;0,652066179669875;0,353751476011222;0,105461578310422;NA;NA
2022-07-13;"alle";6;6,7;6;6;6;7;8;9;9;11;22;95;21;31,2;21;25;29;45;300;336,9;373,4;415,5;480;998,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-07-12;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;2;2,2;2;2;2;2;3;3;3,3;3,7;4,3;7;0,944180215629664;0,986837397650963;0,975786320721459;0,958230155527881;0,920315814375662;0,847294221217427;0,819406299058965;0,780628406566771;0,712762260958994;0,556371233045837;0,295767811887301;NA;NA
2022-07-12;"60+";6;6,7;6;6;6;7;7;8;8;8;9;10;17;26,5;17;17;20,5833333333333;38;523,5;308,8;342,3;735,3;440;917,3;0,897184714980926;0,951233191697054;0,934339685387023;0,913486797456087;0,884844212754496;0,845102483977127;0,831762780398783;0,81588899833902;0,793053738866427;0,745441330341213;0,674813330063612;NA;NA
