"date";"age60";"reported";"nowcast_est";"nowcast_0.025";"nowcast_0.1";"nowcast_0.25";"nowcast_0.5";"nowcast_0.75";"nowcast_0.8";"nowcast_0.85";"nowcast_0.9";"nowcast_0.95";"nowcast_0.975";"reported7";"nowcast7_est";"nowcast7_0.025";"nowcast7_0.1";"nowcast7_0.25";"nowcast7_0.5";"nowcast7_0.75";"nowcast7_0.8";"nowcast7_0.85";"nowcast7_0.9";"nowcast7_0.95";"nowcast7_0.975";"F_est";"F_0.025";"F_0.1";"F_0.25";"F_0.5";"F_0.75";"F_0.8";"F_0.85";"F_0.9";"F_0.95";"F_0.975";"realized";"realized7"
2022-07-10;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;32;63,8;32;47,2413793103448;57,625;70;110,2;93;103;165,4;132,4;220,2;0,0284925479348632;0,253203447765233;0,140055416268078;0,0660793071068361;0,0205938035966445;0,00449297810797585;0,00283464206599791;0,00156373999370398;0,000702435299952943;0,000127805304423153;2,57563945416708e-05;0;43
2022-07-10;"60+";0;0;0;0;0;0;0;0;0;0;0;0;58;100,9;73,5309908725248;83,7285714285714;91,1825;105;137,1;123;129;173,1;155;231,5;0,0249151366661454;0,254563687244918;0,140609256574356;0,0675073117634383;0,0222516549694964;0,00534941150432692;0,00363159967159051;0,00206818930953856;0,000999404351304613;0,000285640188285626;7,56241655609249e-05;0;73
2022-07-10;"alle";0;0;0;0;0;0;0;0;0;0;0;0;90;164,7;113,478260869565;132,34406779661;154,365789473684;177;251,3;219;237;362,7;304,7;488,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;116
2022-07-09;"0-60";8;32,1;18;23;28;37;51;56;65;82;171,1;471,1;32;63,8;41,8011931818182;50,5125517241379;58,9444444444444;70;110,2;93;103;165,4;132,4;220,2;0,249467337118635;0,389681708252665;0,33024632426643;0,276384174040821;0,218238261276784;0,160642137672365;0,144956113862803;0,126620483712795;0,0987691271910643;0,0467523660085028;0,0167061569264194;12;43
2022-07-09;"60+";7;31,5;16;21;26;33;44;48;52;59;73;89;58;100,9;71,2410368217054;86,8;91,3952991452991;105;137,1;123;129;137;155;231,5;0,222010932548183;0,378647475855766;0,317606745372775;0,264396903520289;0,210690262962312;0,161957734421744;0,15044331177059;0,137105214268954;0,121607589849984;0,0984392431105568;0,0789352186497687;11;73
2022-07-09;"alle";15;63,6;38;46;56;72;97;107;121;148;239;538;90;164,7;115,755261405261;135,748951048951;155,286405418481;177;251,3;219;237;362,7;304,7;488,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;116
2022-07-08;"0-60";7;10,2;7;8;9;11;13;14;15;17;25;50;32;43;35,0612903225806;37,5608465608466;41,5326086956522;45;59;53;57;83,8;73,3;114,2;0,684149545395604;0,797217506133418;0,753503250917802;0,710289318613269;0,650486993377954;0,570240799014762;0,54579545864578;0,507679117937479;0,443774529138226;0,285582969193127;0,14404919329733;10;39
2022-07-08;"60+";9;13,8;10;11;12;14;16;17;18;19;21;23;53;72,1;60,7176558265583;66;69;74;79;81;83;85;90;117,9;0,653918553387557;0,780265243959004;0,737023804175349;0,695258285592632;0,64111309388596;0,581580936237557;0,565263585397665;0,545671221366349;0,520035268044956;0,478309090567245;0,438173057895877;12;64
2022-07-08;"alle";16;24;18;20;22;25;29;30;32;35;45;68;85;115,1;99,0059560723514;105,568612440191;112,205;120;146,9;135;140;184,9;173,3;256,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;103
2022-07-07;"0-60";6;8,2;6;7;7;9;10;11;12;14;22,1;44;32;40,5;33,2755208333333;36,8;39,9166666666667;43;55,5;49;53;77,5;68,1;105,7;0,732074396665584;0,822243421423371;0,785819402280284;0,748643371887262;0,695808882177994;0,616006642413829;0,587880201067012;0,546051915114764;0,456437553577919;0,268317784346663;0,136144291316042;6;36
2022-07-07;"60+";15;21,2;16;18;19;22;24;25;26;27;29;32;49;63,7;55,9536144578313;58;61;65;69;71;72;75;78;102,3;0,708818381207453;0,810831698530073;0,775299266401309;0,740297226429745;0,696565894458476;0,645005638924013;0,630134306336399;0,613655256281697;0,589786465401348;0,549929682802548;0,513143929681313;17;58
2022-07-07;"alle";21;29,4;24;26;28;31;35;36;38;41;49;70;81;104,2;91,6821505376344;98;102;108;117;120;125;134;154,8;227,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;94
2022-07-06;"0-60";4;5,3;4;4;4;5;6;6;7;7;8;9;31;37,8;33;35;37;40;44;46;49;54,5;63;67,6;0,759116959256023;0,844326644560031;0,814847452142892;0,78427584145353;0,745059052991697;0,698653205581775;0,686096307760081;0,671381350638096;0,650876721867738;0,616825118304427;0,585264023470039;5;36
2022-07-06;"60+";16;21,7;17;18;20;22;24;25;26;27;29;30;42;51,2;43,7189003436426;45,8947368421053;49;52;55;56;57;61,0526315789474;61;76,8;0,738564898913387;0,83232715657327;0,801777999931502;0,769301946747496;0,729668005634903;0,683900580207669;0,671588742815757;0,655816986835486;0,63525156454305;0,604925971778725;0,575535725794693;17;51
2022-07-06;"alle";20;26,9;22;23;25;27;30;31;32;33;35;37;73;89;78,4055299539171;82,8740245261984;86,3028846153846;92;109;101;105;137;130,5;191;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22;87
2022-07-05;"0-60";7;8,1;7;7;7;8;9;9;10;10;11;11;31;36,9;33;34;36;39;43;44;47;52,3;60,4;64,8;0,867283891899972;0,91511214449551;0,898077128594109;0,87893546428125;0,854598084911365;0,823338734543255;0,813743861327819;0,802187166822364;0,786510069939842;0,757430239952385;0,719273691677503;10;36
2022-07-05;"60+";11;12,8;11;11;12;13;14;14;15;15;16;17;32;35,9;33;33,501684981685;34,5714285714286;36;40,1;39;39;44,1;42;44;0,860648701751566;0,913350159766471;0,896258818029843;0,877872467109184;0,853780910857399;0,824909349019858;0,817393868221032;0,806942649968301;0,793272736230791;0,771722414790793;0,748977870068326;16;43
2022-07-05;"alle";18;20,9;18;19;20;21;23;23;23;24;25;26;63;72,9;65,7841712294674;67,2103896103896;72;75;81;83;86;115,1;108,6;159,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26;79
