"";"date";"age60";"reported";"nowcast_est";"nowcast_0.025";"nowcast_0.1";"nowcast_0.25";"nowcast_0.5";"nowcast_0.75";"nowcast_0.8";"nowcast_0.85";"nowcast_0.9";"nowcast_0.95";"nowcast_0.975";"reported7";"nowcast7_est";"nowcast7_0.025";"nowcast7_0.1";"nowcast7_0.25";"nowcast7_0.5";"nowcast7_0.75";"nowcast7_0.8";"nowcast7_0.85";"nowcast7_0.9";"nowcast7_0.95";"nowcast7_0.975";"F_est";"F_0.025";"F_0.1";"F_0.25";"F_0.5";"F_0.75";"F_0.8";"F_0.85";"F_0.9";"F_0.95";"F_0.975"
"1";"2022-02-03";"0-60";4;19,1;11;13;16;19;23;24;25;26;29;31;71;137,2;116;123;130;138;146;149;151;155;161;166;0,209610764465766;0,278262340513866;0,253870311215655;0,232557999149985;0,209239626061308;0,187274216954699;0,182336809134713;0,175859966297578;0,168517630914922;0,158092212091493;0,149306501056717
"2";"2022-02-03";"60+";3;13,4;7;9;11;13;16;17;18;19;21;22;76;145,6;123;130;137;146;155;158;160;164;170;175;0,223076859041006;0,294839625111551;0,268900452252341;0,2466932036162;0,223189190943124;0,200420986222398;0,195120289462213;0,188816838910404;0,180916679802058;0,169728254338205;0,160914017039131
"3";"2022-02-03";"alle";7;32,5;21;24;28;33;38;39;41;43;46;49;147;282,8;245;257;270;284;299;304;309;315;325;335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4";"2022-02-02";"0-60";10;28;19;22;25;28;32;33;34;35;38;40;86;142,8;125;131;136;143;151;153;155;158;162;167;0,357170313859026;0,432178726276879;0,405890310022067;0,382523870168624;0,357508481302907;0,331088332203089;0,32449815670782;0,317249588338558;0,307621013088362;0,29450153733875;0,283713055290097
"5";"2022-02-02";"60+";20;51,6;39;43;47;52;57;58;60;62;66;69;86;148,8;128;135;141;149;157;159;162;166;170;175;0,387313083409482;0,465007134924664;0,436788032163053;0,413746336420291;0,387634220364133;0,361120599537933;0,354475652417016;0,347192340589261;0,33731895720411;0,322622404039928;0,310960665069092
"6";"2022-02-02";"alle";30;79,6;61;67;73;80;87;89;92;95;100;104;172;291,6;258;269;280;292;305;309;313;319;328;335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"2022-02-01";"0-60";18;30,7;24;26;28;31;33;34;35;36;38;40;93;136,2;122;126;131;136;142;144;146;148;151;154;0,58550608607638;0,650869923241942;0,629014019244163;0,6089573007848;0,58493808030515;0,560687280434359;0,5544499530119;0,547149347913675;0,538242007569781;0,524490550652691;0,512274154436032
"8";"2022-02-01";"60+";19;30,7;24;26;28;31;33;34;35;36;38;39;85;120,8;108;112;116;121;126;127;129;131;134;137;0,618769493133585;0,681132453260135;0,661227911180267;0,640875882614815;0,618759665489354;0,595396163707202;0,589281613962261;0,582071714493248;0,573293294726472;0,559718147566169;0,547858768295045
"9";"2022-02-01";"alle";37;61,4;51;54;58;61;66;67;68;70;72;75;178;257;234;242;249;257;266;269;271;275;280;285;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";"2022-01-31";"0-60";7;11,2;8;9;10;11;13;13;13;14;15;16;94;127,5;115;119;123;128;133;134;135;137;140;143;0,626562186337669;0,698479835660324;0,674484160761155;0,651676031474447;0,626088705649158;0,598828663804109;0,591196745376413;0,582892289823916;0,573100061104782;0,557177888278532;0,54154370384706
"11";"2022-01-31";"60+";4;6,1;4;4;5;6;7;7;8;8;9;10;91;119,1;108;112;115;119;123;124;126;127;130;132;0,659589748076273;0,726206665716751;0,705758717266305;0,683719004325377;0,659875764384351;0,633489554381423;0,626686307471454;0,618940766806354;0,608663207578571;0,593135795341784;0,578939055307633
"12";"2022-01-31";"alle";11;17,2;13;14;15;17;19;20;20;21;22;23;185;246,6;228;234;240;247;254;256;258;261;265;269;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"13";"2022-01-30";"0-60";7;11,3;8;9;10;11;13;13;14;14;15;16;95;125,7;114;118;122;126;131;132;133;135;138;140;0,618629355343605;0,68648815377968;0,663938124600246;0,642237212385982;0,617184826100739;0,592074318263621;0,585709541337284;0,577984163821272;0,567685731008324;0,55181989103291;0,538937139272894
"14";"2022-01-30";"60+";8;12,3;9;10;11;12;14;14;15;15;16;17;91;117,7;107;111;114;118;122;123;124;126;128;131;0,650301983358703;0,713805803727462;0,692662491387262;0,673147874449534;0,650049772438187;0,625461072756524;0,619689610100652;0,611619263202112;0,602501271660225;0,588589466159592;0,573630661401436
"15";"2022-01-30";"alle";15;23,6;18;20;21;24;26;26;27;28;30;31;186;243,4;226;232;237;244;250;252;254;257;261;265;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"16";"2022-01-29";"0-60";13;19,4;15;16;18;19;21;22;22;23;24;25;93;120,4;110;113;117;121;125;126;127;129;131;134;0,670729791578564;0,723788456549337;0,706881673610541;0,689595819189605;0,669870919935154;0,649035777242277;0,643590861817906;0,637339343505434;0,629547785634861;0,617829232409261;0,607804390826487
"17";"2022-01-29";"60+";11;15,8;12;13;14;16;17;18;18;19;20;21;93;117,6;108;111;114;117;121;122;124;125;127;130;0,69569208408779;0,745988972714625;0,729483022367199;0,713726144732686;0,695366416711364;0,676312604822845;0,671446308954515;0,66540080561526;0,658087708801128;0,647441631705927;0,63734480679773
"18";"2022-01-29";"alle";24;35,2;29;31;33;35;38;38;39;40;42;43;186;238;222;227;232;238;245;246;248;250;254;257;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"19";"2022-01-28";"0-60";12;17,5;13;15;16;17;19;20;20;21;22;23;96;120,1;110;114;117;120;124;125;126;128;130;132;0,68518422330375;0,735161726772723;0,718151254795645;0,702005536615314;0,684135967613076;0,664903918722027;0,659812140782498;0,654413218865992;0,647283081485551;0,635931203161716;0,626534804476148
"20";"2022-01-28";"60+";11;15,6;12;13;14;15;17;17;18;19;20;21;93;115;106;109;112;115;119;119;121;122;124;126;0,70475353962783;0,751880909729403;0,735329650925234;0,721220526629568;0,704353778271646;0,686841818875092;0,682606802819319;0,677314257470265;0,669749261574997;0,660063122515108;0,651152748292146
"21";"2022-01-28";"alle";23;33,1;27;29;31;33;35;36;37;38;39;40;189;235,1;221;225;230;235;241;242;244;246;250;253;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"22";"2022-01-27";"0-60";19;24,7;20;22;23;25;26;27;27;28;29;30;101;122,8;114;117;120;123;127;127;129;130;132;134;0,769915592560865;0,808504094026882;0,79528631274046;0,78346753400553;0,769261740332206;0,753774400876233;0,749819801566684;0,74544545680429;0,740022482378239;0,731063501142019;0,723084600416785
"23";"2022-01-27";"60+";13;16,6;13;14;15;16;18;18;19;19;20;21;95;115,1;106;109;112;115;118;119;120;122;124;126;0,781232324884443;0,816564316898218;0,805030794188916;0,794198466761496;0,780980254146243;0,767077300986595;0,763513202071903;0,7595481207647;0,753988065930418;0,74588502610665;0,739017489374351
"24";"2022-01-27";"alle";32;41,3;36;37;39;41;43,2;44;45;46;47;49;196;237,9;225;229;233;238;243;245;246;248;251;254;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"25";"2022-01-26";"0-60";17;21,4;18;19;20;21;23;23;24;24;25;26;96;114;106;109;111;114;117;118;119;120;122;124;0,796139026119181;0,829869792629907;0,818477336252541;0,807868969897271;0,795697779183051;0,782225323563685;0,778772016193215;0,774823748939956;0,769575455926083;0,761610139895826;0,754209584110913
"26";"2022-01-26";"60+";19;23,7;20;21;22;23;25;25;26;27;28;29;101;120,2;112;114;117;120;123;124;125;127;129;130;0,802468106819792;0,833896249092899;0,823546944624869;0,81382510877845;0,802226430957985;0,789979908139331;0,786802370974574;0,783014890295193;0,77844690721054;0,771577828671861;0,76475414674887
"27";"2022-01-26";"alle";36;45;40;41;43;45;47;48;48;49;51;52;197;234,2;222;226;230;234;239;240;242;244;247;249;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"28";"2022-01-25";"0-60";19;22,1;19;20;21;22;23;24;24;25;25;26;104;120,5;113;115;118;121;124;124;125;127;128;130;0,860805245137278;0,885069013237745;0,877000864839285;0,86935330583204;0,86018503753405;0,850249322944622;0,847558332389067;0,844701812248025;0,841065597676541;0,835402185860491;0,829659999591595
"29";"2022-01-25";"60+";25;29;26;27;28;29;30;31;31;32;33;34;96;112,3;105;107;109;112;115;116;117;118;120;122;0,862531249986622;0,886142287047689;0,878152478437164;0,870980841800878;0,862334980662058;0,852987508010494;0,850609045139772;0,847681653889644;0,844200041004643;0,838955440143148;0,83430227825563
"30";"2022-01-25";"alle";44;51,1;46;48;49;51;53;53;54;55;56;57;200;232,8;221;225;229;233;237;239;240;242;245;247;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"31";"2022-01-24";"0-60";8;9,4;8;8;9;9;10;10;11;11;12;12;95;109,2;102;104;107;109;112;113;114;115;116;118;0,851966256659433;0,882837388273678;0,872576524038761;0,862701514266264;0,851222966034393;0,838301793332378;0,834957961296566;0,831268323609561;0,82630476863686;0,818256879391602;0,811402968518203
"32";"2022-01-24";"60+";4;4,7;4;4;4;4;5;5;6;6;6;7;94;108,3;101;103;106;108;111;112;112,1;114;115;117;0,850876938013567;0,880912295434051;0,871183434054777;0,861660166605448;0,850513050035118;0,838550765056276;0,835412430776544;0,831660279531358;0,826648300763067;0,819129313259778;0,812328618607124
"33";"2022-01-24";"alle";12;14,1;12;12;13;14;15;15;16;16;17;17;189;217,5;207;211;214;218;222;223;224;226;228;230;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"34";"2022-01-23";"0-60";5;6;5;5;5;6;7;7;7;7;8;9;91;104,1;97;99;102;104;107;107;108;109;111;113;0,826618130334631;0,859412744473528;0,847927256480376;0,837709740185838;0,825429726128353;0,811746695683882;0,808379533917929;0,8039090287709;0,798684398548358;0,790807040478769;0,78386432265217
