"date";"age60";"reported";"nowcast_est";"nowcast_0.025";"nowcast_0.1";"nowcast_0.25";"nowcast_0.5";"nowcast_0.75";"nowcast_0.8";"nowcast_0.85";"nowcast_0.9";"nowcast_0.95";"nowcast_0.975";"reported7";"nowcast7_est";"nowcast7_0.025";"nowcast7_0.1";"nowcast7_0.25";"nowcast7_0.5";"nowcast7_0.75";"nowcast7_0.8";"nowcast7_0.85";"nowcast7_0.9";"nowcast7_0.95";"nowcast7_0.975";"F_est";"F_0.025";"F_0.1";"F_0.25";"F_0.5";"F_0.75";"F_0.8";"F_0.85";"F_0.9";"F_0.95";"F_0.975";"realized";"realized7"
2023-09-08;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1,1;1,3;1,4;0,658329325232945;0,954985711898505;0,895427729308928;0,794889247137261;0,606517347757293;0,36889381582576;0,31540863487277;0,256209155776142;0,191056161174835;0,118466898593009;0,0733322361479517;NA;NA
2023-09-08;"60+";1;2,4;1;1;1;3;7;9;13;24;61;167;7;17,6;7;11,68;17;29;66;74,1;82,1;165,2;105,6;208,8;0,416832129228933;0,877078373620212;0,762571673004946;0,584518066933737;0,357593728160465;0,151560165862393;0,115082389956696;0,0770290183434982;0,0425211251888142;0,0167467262225453;0,00578877318048609;NA;NA
2023-09-08;"alle";1;2,4;1;1;1;3;7;9;13;24;61;167;8;18,7;8;13;18;31;69;77,5;85,9;95,6;110,4;218,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2023-09-07;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1,2;1,3;1,4;0,714322941185934;0,936036875637669;0,882280959130614;0,798765053688176;0,659672146336246;0,472321227650775;0,424229248702456;0,35956961240975;0,275814906790426;0,156753622367144;0,0661789290529446;NA;NA
2023-09-07;"60+";2;6,6;2;3;5;9;22;30;43,1;70,7;178;454;8;17,4;10;12;16;25;53;59,5;66;73,4;84,8;90,9;0,301407875031326;0,707632690054236;0,555787034393832;0,400066596368504;0,22394805122801;0,0923731378467321;0,0676024104949465;0,047113441761702;0,0282382790492353;0,0111863848387835;0,00444721047028062;NA;NA
2023-09-07;"alle";2;6,6;2;3;5;9;22;30;43,1;70,7;178;454;9;18,4;11;13;17;27;55;61,8;68,5;76,2;88;94,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2023-09-06;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2,4;2,6;2,8;0,8747692241207;0,980985019360113;0,961457675467945;0,926161698258701;0,852011487281785;0,711860469544193;0,661210895509283;0,596115612538037;0,499027490196579;0,312168800528553;0,134372740517216;NA;NA
2023-09-06;"60+";2;5;2;3;4;6;13;17;24;36;79;169;7;11,9;7;9;11;15;27;30,3;33,6;37,4;43,2;46,3;0,396931496196364;0,764146198335893;0,644912849007876;0,496483008287369;0,313997313598532;0,15347762669878;0,119928929883938;0,0867635764121156;0,0559985870485688;0,0252588396660485;0,0119911828397629;NA;NA
2023-09-06;"alle";2;5;2;3;4;6;13;17;24;36;79;169;9;14;10;11;13;18;30;33,7;37,3;41,6;48;51,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2023-09-05;"0-60";1;1;1;1;1;1;1;1;1;2;2;5;4;4;4;4;4;4;4;4;4;5;5,1;5,5;0,962215034987341;0,997230421357403;0,993002634552041;0,983498828221828;0,957575451976197;0,888515757743696;0,857864049907339;0,802179941483785;0,700903628992765;0,474181468359858;0,222815491671596;NA;NA
2023-09-05;"60+";1;1,8;1;1;1;2;4;5;6;7;13;21;5;6,9;5;5;6;8;12;13,5;14,9;16,6;19,2;20,6;0,552537271492783;0,835346079438843;0,741999205729295;0,627398803211688;0,464481700372073;0,284162930555926;0,244318107944376;0,198098399876535;0,143655885953098;0,0812923983813864;0,0501166987959743;NA;NA
