"";"date";"age60";"reported";"nowcast_est";"nowcast_0.025";"nowcast_0.1";"nowcast_0.25";"nowcast_0.5";"nowcast_0.75";"nowcast_0.8";"nowcast_0.85";"nowcast_0.9";"nowcast_0.95";"nowcast_0.975";"reported7";"nowcast7_est";"nowcast7_0.025";"nowcast7_0.1";"nowcast7_0.25";"nowcast7_0.5";"nowcast7_0.75";"nowcast7_0.8";"nowcast7_0.85";"nowcast7_0.9";"nowcast7_0.95";"nowcast7_0.975";"F_est";"F_0.025";"F_0.1";"F_0.25";"F_0.5";"F_0.75";"F_0.8";"F_0.85";"F_0.9";"F_0.95";"F_0.975"
"1";"2021-12-06";"0-60";3;15,1;8;10;12;15;18;19;20;21;23;25;120;248,5;217;228;238;249;262;265;269;274;282;289;0,198690767521227;0,260845017033072;0,238386511508533;0,219345564357885;0,198033830243824;0,177983657523495;0,173173550792814;0,167802149441972;0,160271885907702;0,150485574631636;0,142366813556247
"2";"2021-12-06";"60+";7;37,7;25;29;33;38;44;45;47;49;53;56;301;560;510;528;543;562;583;588;595;603,1;616;628;0,185907974270225;0,241508861351285;0,221549615215346;0,204074572152054;0,18551443624829;0,167304903926943;0,162858331805941;0,157834353527191;0,152072998851095;0,143195939783242;0,136178010944838
"3";"2021-12-06";"alle";10;52,8;36;41;47;53;60;62;65;68;72;77;421;808,5;739;763;786;812;840;849;857,1;869;886;901;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4";"2021-12-05";"0-60";2;10,1;5;6;8;10;12;13;14;15;16;17;127;247,3;218;228;237;248;260;263;266;271;278;284;0,198727274714004;0,256965221742286;0,236727675894998;0,217734228987115;0,198475856466624;0,179558179868529;0,175098480135011;0,16966620779367;0,163175952628135;0,154869256559392;0,146512436478487
"5";"2021-12-05";"60+";8;36,2;24;28;32;36;41;43;44;46;49;52;319;555,1;510;525;540;557;575;580;586;594;605;614;0,221067017936747;0,276866373153563;0,257405205746836;0,239476782896148;0,220587049196014;0,201593727402759;0,197147186487935;0,192006872837103;0,186523882130302;0,17689702896933;0,169391248692907
"6";"2021-12-05";"alle";10;46,3;32;37;41;46;52;54;56;58;62;66;446;802,4;739;761;781,8;805;831;838;846;856;872;884;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"2021-12-04";"0-60";12;39,5;28;32;35;40;44;45;47;49;51;54;138;255,7;226;236;246;256;268;271;274;278;286;291;0,303428717080433;0,363347794774433;0,342114013784931;0,323292057439142;0,302435109094863;0,282147167512903;0,276992262843428;0,271705391056116;0,264657391613182;0,254032007539042;0,245162949174884
"8";"2021-12-04";"60+";32;89,8;72;77;83;90;98;100;102;105;110;114;351;573;531;545;559;575;592;596;602;609;619;627;0,356233546556869;0,411577208072625;0,392438205997942;0,374580798840727;0,355166213598642;0,335001734406552;0,330254408782023;0,324950311770175;0,31792288461891;0,307376391964864;0,297781399499148
"9";"2021-12-04";"alle";44;129,4;105;113;120;130;140;143;146;150;156;162;489;828,7;769;790;809;831;856;862;870;878;893;906;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";"2021-12-03";"0-60";20;49,8;38;42;45;50;54;56;57;59;62;64;155;254;229;237;245;255;264;267;270;274;279;284;0,401689869939432;0,459008129601211;0,439178531732219;0,421316446024822;0,400927701657761;0,380577260748387;0,375536060965169;0,369387682434347;0,362322319862954;0,351371904967319;0,341660063673018
"11";"2021-12-03";"60+";50;105,9;89;94;100;106;113;115;117;120;124;127;375;554,4;519;532;543;556;570;573;578;583;592;599;0,471947207804699;0,523316299855345;0,504738847487086;0,488623223254327;0,470512836956615;0,451800231506595;0,447217934719289;0,441739092102462;0,434386639100823;0,423723599261516;0,414573061396403
"12";"2021-12-03";"alle";70;155,7;132;140;147;156;165;168;171;174;180;185;530;808,4;758;776;792;810;830;836;841;849;860;870;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"13";"2021-12-02";"0-60";26;54,3;43;47;50;54;59;60;61;63;66;68;165;241,4;220;228;234;242;250;252;255;258;262;266;0,478479910549145;0,534832243692825;0,514863074643625;0,497452904429032;0,477504441796364;0,45753046743879;0,452448598082883;0,446701509326843;0,438958539390731;0,42870027180214;0,419536729766572
"14";"2021-12-02";"60+";46;83;70;74;79;83;88;90;91;93;96;99;397;536,3;508;518;527;537;549;552;556;560;566;572;0,553893733695736;0,600290286635227;0,584145879784438;0,56967935673244;0,552326661567166;0,535207776176522;0,530640053325516;0,525605422045106;0,519179496221009;0,50909252936869;0,500895828944675
"15";"2021-12-02";"alle";72;137,4;119;125;131;138;145;147;149;152;157;160;562;777,7;738;752;765;780;795;799;804;810;819;826;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"16";"2021-12-01";"0-60";22;33,8;27;29;31;34;36;37;38;39;40;42;174;228,9;213;218;223;229;235;237;239;241;245;249;0,651329104773943;0,696285980811103;0,681566793922233;0,667237682268604;0,651037145813844;0,633557855695232;0,629210681573757;0,624333006473739;0,617349028460581;0,608412767863039;0,598793909324775
"17";"2021-12-01";"60+";67;94,2;84;87;90;94;98;99;101;102;104;107;456;578,2;553;561;570;580;590;592;595;599;606;611;0,711487349248375;0,747727695113404;0,734752517194015;0,723676519850615;0,710786651773727;0,697263851695195;0,693793022497038;0,689526136576303;0,684263615215248;0,675774366396209;0,669448663587164
"18";"2021-12-01";"alle";89;127,9;115;119;123;128;133;134;136;138;141;144;630;807,1;775;786;797;809;822;825;829;835;842;848;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"19";"2021-11-30";"0-60";35;45,9;40;42;44;46;48;49;50;51;52;53;180;226,3;212;217;221;227;232;234;235;238;241;244;0,76291769546662;0,797726365118355;0,786081893732518;0,774812021933617;0,762295961585569;0,748906034170157;0,745453357673472;0,741747435152674;0,736776132084934;0,728203863193397;0,721751154673296
"20";"2021-11-30";"60+";91;113,1;104;107;110;113;117;118;119;120;122;124;469;573,1;550;558;566;574;584;586;589;592;598;603;0,804339061055723;0,830075767432206;0,821654135087079;0,813084371164807;0,803500241209776;0,793082001706553;0,790510877157501;0,787327579761896;0,783619710044959;0,777742890764592;0,772307037496174
"21";"2021-11-30";"alle";126;159;147;151;155;159;164;165;166;168;171;173;649;799,4;770;781;790;801;813;816;819;824;831;837;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"22";"2021-11-29";"0-60";10;13,9;11;11;12;14;15;16;16;17;18;18;178;215,8;203;207;211;216;221;222;224;226;229;231;0,720728413532414;0,766744635019251;0,750926872608684;0,736543183517581;0,719766572167943;0,702473542261672;0,697622313934845;0,691787609639167;0,685069394207338;0,674798645567802;0,665106870448397
"23";"2021-11-29";"60+";25;32,8;28;29;31;33;35;35;36;37;38;39;466;554,6;534;541;548;556;564;567;569;572;578;582;0,762040574405575;0,79780420888335;0,785688245005496;0,774022250075468;0,760455619818408;0,745998593547519;0,742205820993927;0,737815767366098;0,731650354759563;0,722913925608539;0,715290588338045
"24";"2021-11-29";"alle";35;46,7;40;42;44;47;49;50;51;52;53;55;644;770,4;744;754;762;772;783;785;788;793;799;804;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"25";"2021-11-28";"0-60";13;18,4;14;16;17;18;20;20;21;22;23;24;187;222,7;210;214;218;223;228;229;231;232,1;235;238;0,704743867006161;0,750982466786394;0,735445936018098;0,720913823112271;0,703925110030455;0,685459730777543;0,680898530957225;0,675758671096449;0,669138396416351;0,658720187718796;0,649075058480198
"26";"2021-11-28";"60+";40;54,1;47;49;51;54;57;58;59;60;61;63;481;565,8;545;553;559;567;575;578;580;583;588;593;0,739800008452309;0,777536453433353;0,764604838723547;0,751896913924875;0,737453005569178;0,722703514687113;0,718757547152855;0,714298242770512;0,708634741908035;0,699680926028861;0,691950140299882
"27";"2021-11-28";"alle";53;72,5;64;67;69;73;76;77;78;79;81;83;668;788,5;763;772;781;790;801;803;806;810;816;822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"28";"2021-11-27";"0-60";29;37,9;32;34;36;38;40;41;41;42;44;45;181;212;200;204;208;212;217;218;219;221;223;226;0,764928228100106;0,80157644279167;0,789433923403958;0,777436160878646;0,763921438060399;0,749370670883291;0,745712517553713;0,741195906271259;0,735749213733623;0,727342205396454;0,719062000756296
"29";"2021-11-27";"60+";56;71,2;64;66;68;71;74;75;76;77;79;80;487;563;544;551;557;564;572;574;576;579;584;588;0,7866146785174;0,816229346770243;0,805734216287952;0,796041025174831;0,784411165790865;0,772090963790039;0,768912797234339;0,765298903523947;0,760469540577002;0,753092471547194;0,746240320390275
"30";"2021-11-27";"alle";85;109,1;99;102;106;109;113;114;115;117;119;121;668;775;752;760;768;777;786;789;791;795;801;806;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"31";"2021-11-26";"0-60";30;37,1;32;34;35;37;39;40;40;41;42;44;169;192,4;183;186;189;193;196;197;198;200;202;204;0,807848735251297;0,838386701865016;0,828097181631045;0,818452590355785;0,806788258872241;0,794591060079323;0,791589159630263;0,787871386049147;0,78278665756047;0,775289550478288;0,768636597252776
"32";"2021-11-26";"60+";72;87,9;81;83;85;88;91;92;93;94;96;97;491;557,2;539;546;552;558;566;567;570;573;577;581;0,819213907510424;0,844576881226002;0,835379402513961;0,826986399703349;0,816970156942103;0,806215190940247;0,803461470176962;0,800205890286999;0,795831142978185;0,788943701116456;0,783333694705125
"33";"2021-11-26";"alle";102;125;116;119;122;125;129;130;131;133;135;137;660;749,6;729;736;743;751;760;762;764;768;773;778;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"34";"2021-11-25";"0-60";35;41,9;37;39;40;42;44;44;45;46;47;48;168;186,1;178;180;183;186;189;190;191;193;195;196;0,835627231265718;0,863416623251476;0,854432304633714;0,845261607151778;0,834546305040297;0,823446092868624;0,82065430355434;0,817375780139969;0,813407874774221;0,806769001409279;0,800889767991737
"35";"2021-11-25";"60+";105;124,9;116;119;122;125;129;129;131;132;134;136;495;551;535;540;546;552;559;560;562;565;569;573;0,84060030108691;0,863133908142625;0,855133986384538;0,847766997560512;0,838785668824474;0,829283352116065;0,826855391522624;0,823875836382711;0,819838871731972;0,814183738472041;0,808475164467955
"36";"2021-11-25";"alle";140;166,8;157;160;163;167;171;172;173;175;178;180;663;737,1;718;725;731;738;746;748;750;753;758;763;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"37";"2021-11-24";"0-60";28;31,2;28;29;30;31;32;33;33;34;35;35;162;174,8;168;170;172;175;178;178;179;180;182;183;0,898045426073877;0,91690198751441;0,910552879094448;0,90457376985769;0,897482551570579;0,88981178522814;0,887749221704725;0,885437000837191;0,882214107311387;0,877738929323763;0,873726491901686
"38";"2021-11-24";"60+";80;89,1;84;85;87;89;91;92;93;93;95;96;475;516,3;503;508;512;517;523;524;526;528;532;535;0,898210468373249;0,914048876461417;0,908566409033981;0,903360758696994;0,897284747678468;0,890941673594791;0,88925213163015;0,887211444859628;0,884629272360005;0,880534131165068;0,876740851130186
"39";"2021-11-24";"alle";108;120,2;114;116;118;120;123;123;124;125;127;128;637;691,1;676;681;686;692;699;701;703;705;709;713;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"40";"2021-11-23";"0-60";33;35,4;33;34;34;35;36;37;37;38;38;39;170;180,8;175;177;178;181;183;184;185;186;187;189;0,932239319848331;0,945265002921446;0,940966171500014;0,936767901495118;0,93178012145935;0,926258693073887;0,924894879704228;0,923083840114921;0,920997671226957;0,917694802983264;0,914684983762644
"41";"2021-11-23";"60+";88;94,7;90;92;93;95;97;97;98;98;99;101;481;516,4;504;508;512;517;522;524;525;527;531;533;0,929665518354394;0,941028309164133;0,93716773632806;0,933300013748483;0,928781621701481;0,92402433476641;0,922640329162822;0,920966796173028;0,91900358703903;0,916196806967031;0,91367884259389
"42";"2021-11-23";"alle";121;130,1;125;126;128;130;132;133;134;134;136;137;651;697,2;683;688;693;698;704;706;708;710;714;717;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"43";"2021-11-22";"0-60";19;20,8;19;19;20;21;22;22;22;23;23;24;160;168,9;163;165;167;169;171;172;172;173;175;176;0,915548221233163;0,933423735681952;0,927449464383202;0,921736565357635;0,91475540645597;0,90723890058484;0,905099769169624;0,902876623554798;0,899808482875621;0,894980624876226;0,890871448654743
"44";"2021-11-22";"60+";40;44;41;42;43;44;45;46;46;47;48;49;481;511,8;500;504;508;513;517;519;520;522;525;528;0,909089853021983;0,925950378761939;0,920065214339945;0,914311715761699;0,907485811477571;0,900134775347643;0,898229223497922;0,895720398541572;0,892630365288952;0,887453418780939;0,883289229545101
