"date";"age60";"reported";"nowcast_est";"nowcast_0.025";"nowcast_0.1";"nowcast_0.25";"nowcast_0.5";"nowcast_0.75";"nowcast_0.8";"nowcast_0.85";"nowcast_0.9";"nowcast_0.95";"nowcast_0.975";"reported7";"nowcast7_est";"nowcast7_0.025";"nowcast7_0.1";"nowcast7_0.25";"nowcast7_0.5";"nowcast7_0.75";"nowcast7_0.8";"nowcast7_0.85";"nowcast7_0.9";"nowcast7_0.95";"nowcast7_0.975";"F_est";"F_0.025";"F_0.1";"F_0.25";"F_0.5";"F_0.75";"F_0.8";"F_0.85";"F_0.9";"F_0.95";"F_0.975";"realized";"realized7"
2024-01-12;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;22;27,8;22;22,2;26;28;30;30;31;36,2;33;40,2;0,128381789941516;0,186491842810265;0,164901430151555;0,146159649051513;0,127342936841105;0,110661743726019;0,106551170528569;0,102181985289665;0,0968436406223607;0,0887632041878821;0,0821634304143362;NA;NA
2024-01-12;"60+";0;0;0;0;0;0;0;0;0;0;0;0;83;115,9;83;94,8462365591398;111;116;121;123;124;139,79247311828;130;150,1;0,138476224249092;0,193139959575946;0,172498286609419;0,156003920739567;0,138541202770734;0,122193078276451;0,118404146204857;0,114495657317257;0,10904511741313;0,100939200223855;0,0945188241436575;NA;NA
2024-01-12;"alle";0;0;0;0;0;0;0;0;0;0;0;0;105;143,6;105;113,101538461538;137,722222222222;144;151,777777777778;151;153;182,993846153846;159;182,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024-01-11;"0-60";2;4,8;2;3;4;5;6;6;7;7;8;9;23;28,8;23;23;25,7142857142857;29;32,5714285714286;31;32;37,2;34;41,2;0,412571244346426;0,497237014007028;0,466779503564529;0,43927022349686;0,408178234959397;0,376148909216082;0,368224880187219;0,359524235960454;0,347015022011404;0,329964937813192;0,314248490623301;NA;NA
2024-01-11;"60+";13;33;23;26;29;33;37;38;39;41;43;46;100;133,5;100;117,932065217391;121,741935483871;134;147,870967741935;141;142;152,73097826087;148;168,5;0,393815452857656;0,472982826880306;0,446381123049559;0,419980316967428;0,393659481757354;0,365836335421996;0,359075746797302;0,351126778611784;0,340979704889268;0,326277768186634;0,313542733959625;NA;NA
2024-01-11;"alle";15;37,9;27;31;34;38;42;43;45;47;49;52;123;162,3;123;146,165698778833;149,7125;163;178,2125;170;172;184,332862957938;178;231,526334841629;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024-01-10;"0-60";4;5,2;4;4;4;5;6;6;6;7;7;8;22;25;22;23;24;25;26;27;27;28;29;33;0,775605638691263;0,825668196916693;0,809402527503166;0,793603653302506;0,774060189556639;0,753208539908212;0,748082902125284;0,741391337014923;0,733197949111096;0,721398230967643;0,710176341070858;NA;NA
2024-01-10;"60+";22;29,6;24;26;28;29;32;32;33;34;35;36;115;129,8;115;115;125;130;135,285714285714;134;135;142,2;138;150,2;0,743861383584937;0,793386704770631;0,777968052435795;0,762288908639684;0,743642799306466;0,723720395038432;0,718801034535491;0,713070230303217;0,705452284247944;0,693533737177761;0,684112720430075;NA;NA
2024-01-10;"alle";26;34,7;29;31;33;35;37;38;38;39;41;42;137;154,8;137;142,648019323671;150,25;155;161,625;160;161;169,885217391304;164;177,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024-01-09;"0-60";10;10,7;10;10;10;10;11;11;11,6;12;12;13;41;43,6;41;42;43;44;45;45;46;46;47;52,4;0,938247790002053;0,955538840391681;0,949782418334958;0,944416629573986;0,937482605740118;0,929589230826768;0,927492590275004;0,92514687382366;0,921732523053436;0,916409474789776;0,911572811848854;NA;NA
2024-01-09;"60+";36;38,9;36;37;38;39;40;40;41;41;42;43;189;199,5;189;190,104395604396;192,652173913043;200;206,347826086957;203;204;210,983516483516;206;214,605;0,925725063299848;0,943821502399794;0,93830381669238;0,932646686640078;0,925479199422755;0,917966541689802;0,915895749597737;0,913449592219426;0,910370018192511;0,905199017378506;0,901026841235222;NA;NA
2024-01-09;"alle";46;49,5;46;47;48;49;51;51;52;52;53;54;230;243,1;230,438704284222;234,269230769231;238;244;250,142857142857;247;248;255,807692307692;251;258,971201671891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024-01-08;"0-60";2;2,5;2;2;2;2;3;3;3;4;4;5;31;33;31;31;32;33;34;34;35;35;36;37;0,799763276469149;0,899060972444188;0,870142102188607;0,839009465202097;0,795452019162221;0,742257124169508;0,726747019516236;0,708247393272163;0,683384079056409;0,64418907405407;0,606778506992009;NA;NA
2024-01-08;"60+";0;0;0;0;0;0;0;0;0;0;0;0;153;160,6;155,109677419355;155,742857142857;156,866666666667;161;166,2;163;164;166,536507936508;166;168,238709677419;0,767939655857565;0,878301233210589;0,846739191169943;0,813692439554557;0,768012071125874;0,712076649933848;0,696575295680215;0,678250360670066;0,653784905733248;0,616057470539631;0,580334092274065;NA;NA
2024-01-08;"alle";2;2,5;2;2;2;2;3;3;3;4;4;5;184;193,6;187,57495256167;189,972983114447;191,058823529412;194;197,411764705882;197;198;199,04052532833;200;201,561669829222;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2024-01-07;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;29;30,5;29;29;30;30;31;32;32;32;33;34;0,677264939556157;0,797700379028353;0,757719995242201;0,717994301234806;0,666218384761208;0,608329685256475;0,593251996461278;0,574594999969189;0,550447094859062;0,513408982132863;0,479118981307166;NA;NA
