"";"date";"age60";"reported";"nowcast_est";"nowcast_0.025";"nowcast_0.1";"nowcast_0.25";"nowcast_0.5";"nowcast_0.75";"nowcast_0.8";"nowcast_0.85";"nowcast_0.9";"nowcast_0.95";"nowcast_0.975";"reported7";"nowcast7_est";"nowcast7_0.025";"nowcast7_0.1";"nowcast7_0.25";"nowcast7_0.5";"nowcast7_0.75";"nowcast7_0.8";"nowcast7_0.85";"nowcast7_0.9";"nowcast7_0.95";"nowcast7_0.975";"F_est";"F_0.025";"F_0.1";"F_0.25";"F_0.5";"F_0.75";"F_0.8";"F_0.85";"F_0.9";"F_0.95";"F_0.975"
"1";"2022-02-06";"0-60";0;0;0;0;0;0;0;0;0;0;0;0;12;14,5;12;13;13;15;16;17;17;18;19;20,4;0,481204890762641;0,724309122150952;0,642257011988351;0,562924781565693;0,459430737312239;0,353558218131551;0,32710719729268;0,295475568873264;0,259858775174344;0,205673684062061;0,164709232836211
"2";"2022-02-06";"60+";1;3,4;1;1;2;3;5;6;7;8;11;14;9;13,8;10;11;12;14;17;18;19;20;23,1;24,8;0,297143823404317;0,559352189935626;0,468684862640495;0,38206816623846;0,28756827520489;0,201789902659554;0,181121813047942;0,15929740793199;0,133928518506541;0,102848626636862;0,0755590625281081
"3";"2022-02-06";"alle";1;3,4;1;1;2;3;5;6;7;8;11;14;21;28,3;23;25;27;29;33;34;35;37;41;44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4";"2022-02-05";"0-60";0;0;0;0;0;0;0;0;0;0;0;0;12;14,5;12;13;13;15;16;17;17;18;19;20,4;0,4986336746468;0,699930608253665;0,62810832344353;0,559269226057919;0,473080193196878;0,381205544632933;0,358675184410053;0,3326818747778;0,299390364685448;0,251047835180241;0,208005457531927
"5";"2022-02-05";"60+";0;0;0;0;0;0;0;0;0;0;0;0;11;14,2;11;12;13;14;16;17;17;18;19;20,4;0,336173603853939;0,555111641168636;0,479296936961237;0,404714204855;0,325069001670043;0,247917772705272;0,229803158889883;0,209063582558081;0,185225873999382;0,150248716787173;0,12452192162424
"6";"2022-02-05";"alle";0;0;0;0;0;0;0;0;0;0;0;0;23;28,7;24;26;27;29;32;33;34;35;37;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"2022-02-04";"0-60";2;2,7;2;2;2;3;3;4;4;4;5;6;14;17;14;15;16;17;19;20;20;21;23;24;0,73634536850984;0,860808352405182;0,818954675789294;0,775114917010426;0,715506528558103;0,642526213644711;0,621872035385951;0,597622991854702;0,561537442185946;0,503861490945402;0,458626751247698
"8";"2022-02-04";"60+";1;1,6;1;1;1;1;2;2;3;3;3;4;16;20,7;17;18;19;21;23;24;25;26;27;29;0,633895444986033;0,791441854957285;0,742983292365302;0,691110970172315;0,623164473366481;0,547702215762211;0,528680831290458;0,505520383193244;0,475430819082656;0,425853186662883;0,382906283051523
"9";"2022-02-04";"alle";3;4,3;3;3;3;4;5;6;6;7;8;8;30;37,7;32;34;36;39;42;43;44;45;48;51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";"2022-02-03";"0-60";3;3,6;3;3;3;4;4;5;5;5;6;6;14;16,6;14;15;16;17;18;19;19;20;22;23;0,822056341635392;0,903167866729158;0,875851014552907;0,846021012254174;0,804843266555106;0,750883622386124;0,735371474198853;0,714913107133929;0,687368324012383;0,639191480880015;0,589223758522207
"11";"2022-02-03";"60+";4;5,3;4;4;4;5;6;6;7;7;8;9;17;21,4;18;19;20;22;24;24;25;26;28;29;0,761516112753713;0,866244375000948;0,834561883452466;0,800165082094238;0,753052586924646;0,698893362632634;0,68353689838953;0,666138643761436;0,641606470513768;0,604295488392994;0,566886358597614
"12";"2022-02-03";"alle";7;8,9;7;7;8;9;10;11;11;12;13;14;31;38;33;35;36;39;42;43;44;45;47;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"13";"2022-02-02";"0-60";3;3,6;3;3;3;3;4;4;5;5;5;6;14;16,2;14;15;15;16;18;18;19;20;21;22;0,838977344957281;0,911631697863225;0,889905101284538;0,86421234986257;0,829260230636538;0,787023883618375;0,775727679458761;0,760657583610782;0,741934581548258;0,711819734820308;0,67946557506569
"14";"2022-02-02";"60+";0;0;0;0;0;0;0;0;0;0;0;0;19;22,8;19;20;22;23;25;25;26;27;29;30;0,777385715854826;0,87591129735675;0,845387578983604;0,812763559177622;0,770597159391374;0,71857437102349;0,704113417991549;0,687523796951021;0,665961696773925;0,631114203622484;0,597719577983945
"15";"2022-02-02";"alle";3;3,6;3;3;3;3;4;4;5;5;5;6;33;39;35;36;38;40;42;43;44;45;48;50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
