"";"date";"age60";"reported";"nowcast_est";"nowcast_0.025";"nowcast_0.1";"nowcast_0.25";"nowcast_0.5";"nowcast_0.75";"nowcast_0.8";"nowcast_0.85";"nowcast_0.9";"nowcast_0.95";"nowcast_0.975";"reported7";"nowcast7_est";"nowcast7_0.025";"nowcast7_0.1";"nowcast7_0.25";"nowcast7_0.5";"nowcast7_0.75";"nowcast7_0.8";"nowcast7_0.85";"nowcast7_0.9";"nowcast7_0.95";"nowcast7_0.975";"F_est";"F_0.025";"F_0.1";"F_0.25";"F_0.5";"F_0.75";"F_0.8";"F_0.85";"F_0.9";"F_0.95";"F_0.975"
"1";"2022-01-24";"0-60";1;1,6;1;1;1;2;2;2;3;3;4;4;16;20,5;17;18;19;21;23;24;25;26;28;30;0,615647047698102;0,800619099648068;0,74472225620518;0,681347584881198;0,60041189916848;0,508339669132482;0,484058306402958;0,455410358709737;0,417931222789191;0,361861841703362;0,319858402206445
"2";"2022-01-24";"60+";0;0;0;0;0;0;0;0;0;0;0;0;15;20,6;16;17;19;21;24;25;26;28;31;33,2;0,525365941130753;0,752066169168241;0,684276188022302;0,610705707182237;0,520591530501908;0,421895288936853;0,398238357577203;0,371053706959791;0,333292897261074;0,279084240340754;0,238690169695521
"3";"2022-01-24";"alle";1;1,6;1;1;1;2;2;2;3;3;4;4;31;41,1;34;36;38;42;47;48;50;53;58;62;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4";"2022-01-23";"0-60";1;2,1;1;1;1;2;3;4;4;5;6;7;15;18,9;15;16;18;19;21;22;23;24;26;27,9;0,470756867446665;0,699969489951493;0,624824908420863;0,544449023465487;0,449657575258997;0,350383759767703;0,327218516050457;0,30009465899033;0,266087306323207;0,216284417397172;0,178520962161654
"5";"2022-01-23";"60+";2;4,8;2;3;3;5;7;8;8;10;12;15;16;21,7;17;18;20;22;25;26;27;29;32;34,3;0,413022495398948;0,671067739439123;0,587837391472263;0,505693013037011;0,405838179731065;0,309808905053619;0,285030568343561;0,257954908919116;0,226355594172263;0,18058924260072;0,148909404566572
"6";"2022-01-23";"alle";3;7;3;4;5;7;10;11;12;14;17;20;31;40,6;34;36;38;41;46;47;49;52;57;61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"2022-01-22";"0-60";2;2,6;2;2;2;2;3;3;4;4;4;5;15;18,1;15;16;17;18;20;21;21;22;24;25;0,780538911715032;0,889367994218718;0,8567686758413;0,81854624930127;0,769238795285491;0,704763756397569;0,686958836669168;0,664136393403825;0,635420175556231;0,589976944151697;0,546224960678556
"8";"2022-01-22";"60+";5;6,5;5;5;6;6;8;8;8;9;10;11;15;18,2;15;16;17;18;20;20;21;22;23;24;0,763811158869893;0,883940766122516;0,849917443297858;0,811518038949886;0,76092149937549;0,698563586020958;0,681434601051946;0,659132154165419;0,631307972537199;0,586557415099906;0,545082602175898
"9";"2022-01-22";"alle";7;9,1;7;7;8;9;10;11;11;12;13;15;30;36,3;31;33;34;37;40;40;41;43;45;47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";"2022-01-21";"0-60";5;6,1;5;5;5;6;7;7;8;8;9;10;15;17,8;15;16;17;18;20;20;21;21;23;24;0,815439876648892;0,905285836039312;0,877343205103793;0,846552966624236;0,803692634707051;0,750276782634611;0,735502201787231;0,71714046532918;0,690496627424407;0,652002800256484;0,610613498212553
"11";"2022-01-21";"60+";1;1,2;1;1;1;1;1;2;2;2;2;3;14;16,1;14;14;15;16;17;18;18;19;20;20;0,812981053691519;0,907976613050793;0,880439374744155;0,850880892864772;0,809608059053812;0,759103830136753;0,74504222281994;0,726150988334419;0,704079420313233;0,667887089781506;0,635157969066464
"12";"2022-01-21";"alle";6;7,4;6;6;7;7;8;9;9;10;11;11;29;33,8;30;31;32;34;36;37;38;39;41;43;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"13";"2022-01-20";"0-60";2;2,4;2;2;2;2;3;3;3;4;4;4;12;13,9;12;12;13;14;15;16;16;17;18;19;0,822228997433114;0,905457104378165;0,879091424941148;0,849336025842318;0,809897722571175;0,758496177636264;0,744055548082412;0,726771101535818;0,701391632150902;0,66261946031003;0,624128185781524
"14";"2022-01-20";"60+";0;0;0;0;0;0;0;0;0;0;0;0;16;18,1;16;16;17;18;19;20;20;21;22;22;0,827824460962425;0,911184491877975;0,88744407255615;0,860466413169447;0,824476254659555;0,778738255792784;0,766009452650219;0,750484591577615;0,730797970028474;0,697049322697868;0,664656698759804
"15";"2022-01-20";"alle";2;2,4;2;2;2;2;3;3;3;4;4;4;28;32;29;30;31;32;34;35;35;36;38;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"16";"2022-01-19";"0-60";1;1,2;1;1;1;1;1;1;2;2;2;2;12;13,6;12;12;13;14;15;15;16;16;17;18;0,861534995327317;0,925763065781002;0,905275272319443;0,883710345025756;0,853958965257648;0,816026941108673;0,806831922206279;0,793355510561567;0,777633561018091;0,7491655124747;0,719997156523291
