"date";"age60";"reported";"nowcast_est";"nowcast_0.025";"nowcast_0.1";"nowcast_0.25";"nowcast_0.5";"nowcast_0.75";"nowcast_0.8";"nowcast_0.85";"nowcast_0.9";"nowcast_0.95";"nowcast_0.975";"reported7";"nowcast7_est";"nowcast7_0.025";"nowcast7_0.1";"nowcast7_0.25";"nowcast7_0.5";"nowcast7_0.75";"nowcast7_0.8";"nowcast7_0.85";"nowcast7_0.9";"nowcast7_0.95";"nowcast7_0.975";"F_est";"F_0.025";"F_0.1";"F_0.25";"F_0.5";"F_0.75";"F_0.8";"F_0.85";"F_0.9";"F_0.95";"F_0.975";"realized";"realized7"
2023-01-31;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;3;5,5;3;3;3;5;8,94360740421869;7;7,8;11,7;10;15,9;0,442961053152906;0,607744441065057;0,552209980825094;0,501844069294076;0,442951549610337;0,382893498672676;0,368627870715377;0,351202286749431;0,331206177848735;0,300310264153508;0,272960687545416;NA;NA
2023-01-31;"60+";9;21,3;13;15;18;21;25;26;28;30;33;36;28;51,5;28;31,8128679562658;37,8518518518518;52;67,6296296296296;60;63;81,5487804878049;72;102,5;0,423037727632145;0,57908173089202;0,527352145422366;0,480107470906279;0,424605131044689;0,368836108228079;0,353747721456458;0,338256864867412;0,318323364399805;0,290163238475247;0,263076462223339;NA;NA
2023-01-31;"alle";9;21,3;13;15;18;21;25;26;28;30;33;36;31;57;31;35,2925278219396;43,7114624505929;57;74,7180500658762;67;70;91,7319554848967;80;114,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2023-01-30;"0-60";1;2,9;1;1;2;3;4;5;5;6;7;8;5;7,7;5;5,09392803598201;6,70199275362319;8;9,55344202898551;10;10;12,7588455772114;12;18,1;0,339381706114292;0,543373531405725;0,47320023572001;0,410023273673436;0,337622662524309;0,269563009288596;0,252067369226965;0,232932659123674;0,210579787739878;0,180481147368089;0,154491654051357;NA;NA
2023-01-30;"60+";2;6;2;3;4;6;8;9;9;11;12;15;30;42,6;30;33,8355555555556;38,3911382734912;43;49,7226890756302;48;49;55,7466666666667;54;71,4;0,335355614702165;0,535495505259343;0,46732177312474;0,405604598052018;0,335136193944327;0,269018962733321;0,253648923122565;0,234420486557252;0,210959366146358;0,180971676937572;0,156074960945877;NA;NA
2023-01-30;"alle";3;8,9;4;5;7;9;12;13;14;15;18;21;35;50,4;35;39,9145864661654;45,0860361653272;51;57,5894804822044;57;58;67,7664661654135;65;87,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2023-01-29;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;4;4,8;4;4;4;5;5,2;5,6;6;7,2;6,9;9,2;0,3084990028643;0,49863838949938;0,433139738227269;0,37229599201623;0,306758357300354;0,241976904413435;0,227005781794851;0,211088133787987;0,190415180013227;0,162789735026128;0,140282484795642;NA;NA
2023-01-29;"60+";0;0;0;0;0;0;0;0;0;0;0;0;28;36,7;28;30,3105263157895;31,8351785714286;37;40,8441071428571;40;41;44,3964114832536;44;55,3;0,315319391390952;0,506367692442272;0,438306848162767;0,378892138975304;0,315770227314381;0,25276325861102;0,237127055109601;0,221460396114927;0,201183442486102;0,173226064593026;0,149102579391726;NA;NA
2023-01-29;"alle";0;0;0;0;0;0;0;0;0;0;0;0;32;41,5;32;34,515716497274;37,5243055555556;42;45,4756944444444;45;46;50,0363465033318;49;60,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2023-01-28;"0-60";0;0;0;0;0;0;0;0;0;0;0;0;5;6,2;5;5;5;6;7,8;7;7;9,4;8;11;0,566507133327929;0,699987557154672;0,657628118434272;0,614184433947188;0,563772063727856;0,509816911101005;0,497077568731623;0,481379581071532;0,460472537344226;0,42929689347627;0,40095881673324;NA;NA
